sample_id,trial_id,speaker_id,audio_path,label,label_name,codec,source,attack,trim,subset,vocoder,language,transaction_amount,transaction_currency,transaction_type,recipient_new,prior_transactions,time_since_last_transaction,speaker_baseline_available,source_dataset,source_distribution,consent_status
asvspoof2021_df_DF_E_4821678,DF_E_4821678,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4821678.flac,1,spoof,oggm4a,vcc2020,Task2-team08,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4821247,DF_E_4821247,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4821247.flac,1,spoof,high_ogg,vcc2020,Task1-team19,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3010672,DF_E_3010672,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3010672.flac,1,spoof,mp3m4a,vcc2020,Task1-team24,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4725477,DF_E_4725477,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4725477.flac,1,spoof,nocodec,vcc2020,Task2-team31,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2977700,DF_E_2977700,LA_0036,data/raw/audio/asvspoof2021_df/audio/DF_E_2977700.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4726330,DF_E_4726330,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4726330.flac,1,spoof,mp3m4a,vcc2018,HUB-N16,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4693012,DF_E_4693012,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4693012.flac,0,bonafide,oggm4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2992140,DF_E_2992140,VCC2SM3,data/raw/audio/asvspoof2021_df/audio/DF_E_2992140.flac,0,bonafide,low_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2986709,DF_E_2986709,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_2986709.flac,1,spoof,low_mp3,vcc2018,HUB-N15,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4524656,DF_E_4524656,LA_0040,data/raw/audio/asvspoof2021_df/audio/DF_E_4524656.flac,0,bonafide,high_m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4686726,DF_E_4686726,TMF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4686726.flac,0,bonafide,high_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4735746,DF_E_4735746,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4735746.flac,1,spoof,high_m4a,vcc2018,HUB-N17,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4847305,DF_E_4847305,LA_0007,data/raw/audio/asvspoof2021_df/audio/DF_E_4847305.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3073169,DF_E_3073169,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3073169.flac,1,spoof,high_mp3,vcc2018,HUB-N18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2987234,DF_E_2987234,TMF1,data/raw/audio/asvspoof2021_df/audio/DF_E_2987234.flac,1,spoof,low_m4a,vcc2020,Task2-team10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4732403,DF_E_4732403,LA_0021,data/raw/audio/asvspoof2021_df/audio/DF_E_4732403.flac,0,bonafide,high_m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4546453,DF_E_4546453,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4546453.flac,0,bonafide,mp3m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4516839,DF_E_4516839,LA_0041,data/raw/audio/asvspoof2021_df/audio/DF_E_4516839.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4717902,DF_E_4717902,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4717902.flac,1,spoof,high_mp3,vcc2020,Task1-team32,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4717726,DF_E_4717726,TMM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4717726.flac,1,spoof,nocodec,vcc2020,Task2-team31,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4697921,DF_E_4697921,LA_0044,data/raw/audio/asvspoof2021_df/audio/DF_E_4697921.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4662607,DF_E_4662607,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4662607.flac,1,spoof,oggm4a,vcc2018,HUB-N05,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3005286,DF_E_3005286,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_3005286.flac,1,spoof,high_m4a,vcc2018,SPO-N18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4698656,DF_E_4698656,LA_0045,data/raw/audio/asvspoof2021_df/audio/DF_E_4698656.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4512543,DF_E_4512543,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4512543.flac,1,spoof,mp3m4a,vcc2018,HUB-D05,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4714743,DF_E_4714743,LA_0033,data/raw/audio/asvspoof2021_df/audio/DF_E_4714743.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4835490,DF_E_4835490,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4835490.flac,1,spoof,low_m4a,vcc2018,HUB-N05,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4819314,DF_E_4819314,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4819314.flac,1,spoof,low_ogg,vcc2018,HUB-N20,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3002138,DF_E_3002138,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3002138.flac,1,spoof,low_ogg,vcc2018,HUB-N16,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4533813,DF_E_4533813,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4533813.flac,1,spoof,mp3m4a,vcc2018,SPO-N12,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4710215,DF_E_4710215,LA_0044,data/raw/audio/asvspoof2021_df/audio/DF_E_4710215.flac,1,spoof,mp3m4a,asvspoof,A15,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4696278,DF_E_4696278,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4696278.flac,1,spoof,high_mp3,vcc2020,Task1-team30,notrim,eval,unknown,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3007099,DF_E_3007099,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3007099.flac,1,spoof,high_m4a,vcc2018,SPO-N13,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4831555,DF_E_4831555,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4831555.flac,1,spoof,high_ogg,vcc2018,HUB-D02,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4684180,DF_E_4684180,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4684180.flac,0,bonafide,low_ogg,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4848108,DF_E_4848108,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4848108.flac,1,spoof,oggm4a,vcc2018,HUB-N06,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2995170,DF_E_2995170,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_2995170.flac,0,bonafide,oggm4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4527726,DF_E_4527726,LA_0001,data/raw/audio/asvspoof2021_df/audio/DF_E_4527726.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3079279,DF_E_3079279,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3079279.flac,1,spoof,high_ogg,vcc2018,HUB-N04,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4822518,DF_E_4822518,LA_0029,data/raw/audio/asvspoof2021_df/audio/DF_E_4822518.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2987309,DF_E_2987309,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_2987309.flac,1,spoof,nocodec,vcc2018,SPO-N18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3059358,DF_E_3059358,LA_0023,data/raw/audio/asvspoof2021_df/audio/DF_E_3059358.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4695339,DF_E_4695339,LA_0043,data/raw/audio/asvspoof2021_df/audio/DF_E_4695339.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2995922,DF_E_2995922,LA_0050,data/raw/audio/asvspoof2021_df/audio/DF_E_2995922.flac,0,bonafide,low_mp3,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4828152,DF_E_4828152,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4828152.flac,1,spoof,low_m4a,vcc2018,SPO-N04,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3054341,DF_E_3054341,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3054341.flac,1,spoof,mp3m4a,vcc2018,HUB-N12,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4520059,DF_E_4520059,VCC2SF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4520059.flac,0,bonafide,high_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4714706,DF_E_4714706,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4714706.flac,1,spoof,mp3m4a,vcc2020,Task1-team14,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4545505,DF_E_4545505,TFF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4545505.flac,1,spoof,high_mp3,vcc2020,Task2-team09,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3069835,DF_E_3069835,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_3069835.flac,1,spoof,nocodec,vcc2020,Task1-team19,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4700566,DF_E_4700566,LA_0001,data/raw/audio/asvspoof2021_df/audio/DF_E_4700566.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4712291,DF_E_4712291,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4712291.flac,1,spoof,nocodec,vcc2020,Task2-team20,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3085348,DF_E_3085348,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3085348.flac,1,spoof,high_ogg,vcc2020,Task1-team14,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4840470,DF_E_4840470,LA_0025,data/raw/audio/asvspoof2021_df/audio/DF_E_4840470.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4529320,DF_E_4529320,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4529320.flac,1,spoof,high_mp3,vcc2020,Task2-team15,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4818071,DF_E_4818071,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4818071.flac,1,spoof,low_ogg,vcc2020,Task1-team32,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2988535,DF_E_2988535,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_2988535.flac,0,bonafide,oggm4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2986545,DF_E_2986545,LA_0048,data/raw/audio/asvspoof2021_df/audio/DF_E_2986545.flac,0,bonafide,nocodec,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3066424,DF_E_3066424,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_3066424.flac,0,bonafide,high_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4817228,DF_E_4817228,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4817228.flac,1,spoof,mp3m4a,vcc2018,HUB-N11,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4532612,DF_E_4532612,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4532612.flac,0,bonafide,high_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4707334,DF_E_4707334,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4707334.flac,1,spoof,oggm4a,vcc2018,HUB-N14,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4687457,DF_E_4687457,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4687457.flac,1,spoof,nocodec,vcc2020,Task1-team33,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3063637,DF_E_3063637,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3063637.flac,1,spoof,high_m4a,vcc2018,HUB-N18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3060463,DF_E_3060463,SEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3060463.flac,0,bonafide,high_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2995800,DF_E_2995800,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_2995800.flac,1,spoof,high_ogg,vcc2020,Task2-team33,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3078317,DF_E_3078317,LA_0028,data/raw/audio/asvspoof2021_df/audio/DF_E_3078317.flac,1,spoof,low_ogg,asvspoof,A07,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3004626,DF_E_3004626,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3004626.flac,1,spoof,mp3m4a,vcc2020,Task1-team01,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2976000,DF_E_2976000,VCC2SM3,data/raw/audio/asvspoof2021_df/audio/DF_E_2976000.flac,0,bonafide,mp3m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3072917,DF_E_3072917,LA_0011,data/raw/audio/asvspoof2021_df/audio/DF_E_3072917.flac,0,bonafide,high_mp3,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4846801,DF_E_4846801,TMM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4846801.flac,1,spoof,low_mp3,vcc2020,Task2-team22,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4521697,DF_E_4521697,LA_0016,data/raw/audio/asvspoof2021_df/audio/DF_E_4521697.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4840994,DF_E_4840994,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4840994.flac,1,spoof,low_ogg,vcc2018,HUB-D03,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4843543,DF_E_4843543,LA_0022,data/raw/audio/asvspoof2021_df/audio/DF_E_4843543.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4514947,DF_E_4514947,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4514947.flac,1,spoof,nocodec,vcc2020,Task2-team31,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4688601,DF_E_4688601,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4688601.flac,1,spoof,low_m4a,vcc2018,SPO-N03,notrim,eval,unknown,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4847529,DF_E_4847529,VCC2SF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4847529.flac,0,bonafide,low_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4735033,DF_E_4735033,LA_0046,data/raw/audio/asvspoof2021_df/audio/DF_E_4735033.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4722103,DF_E_4722103,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4722103.flac,1,spoof,low_ogg,vcc2018,SPO-B01,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3002702,DF_E_3002702,LA_0021,data/raw/audio/asvspoof2021_df/audio/DF_E_3002702.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4719860,DF_E_4719860,LA_0047,data/raw/audio/asvspoof2021_df/audio/DF_E_4719860.flac,1,spoof,oggm4a,asvspoof,A18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4837234,DF_E_4837234,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4837234.flac,1,spoof,nocodec,vcc2018,HUB-N17,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3062518,DF_E_3062518,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3062518.flac,1,spoof,oggm4a,vcc2020,Task1-team04,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4722738,DF_E_4722738,LA_0014,data/raw/audio/asvspoof2021_df/audio/DF_E_4722738.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4821796,DF_E_4821796,LA_0021,data/raw/audio/asvspoof2021_df/audio/DF_E_4821796.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4826651,DF_E_4826651,VCC2SM3,data/raw/audio/asvspoof2021_df/audio/DF_E_4826651.flac,0,bonafide,high_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2985531,DF_E_2985531,TFF1,data/raw/audio/asvspoof2021_df/audio/DF_E_2985531.flac,1,spoof,low_ogg,vcc2020,Task2-team29,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2997424,DF_E_2997424,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_2997424.flac,1,spoof,low_m4a,vcc2020,Task1-team27,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4712602,DF_E_4712602,SEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4712602.flac,0,bonafide,low_ogg,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4830951,DF_E_4830951,TMM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4830951.flac,1,spoof,high_ogg,vcc2020,Task2-team24,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4516289,DF_E_4516289,SEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4516289.flac,0,bonafide,low_ogg,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4533340,DF_E_4533340,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4533340.flac,0,bonafide,low_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4532996,DF_E_4532996,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4532996.flac,1,spoof,low_m4a,vcc2020,Task1-team14,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4519378,DF_E_4519378,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4519378.flac,1,spoof,high_m4a,vcc2018,SPO-N18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4663469,DF_E_4663469,VCC2SF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4663469.flac,0,bonafide,low_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4678826,DF_E_4678826,TFF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4678826.flac,1,spoof,low_ogg,vcc2020,Task2-team31,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
