speaker_id,trial_id,codec,source,attack,label,trim,subset,vocoder,field10,field11,field12,field13,hf_row_index,hf_shard,hf_shard_file
LA_0039,DF_E_4413733,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,492380,64,test-00064-of-00080.parquet
TEF1,DF_E_3538656,nocodec,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MF,E,314121,41,test-00041-of-00080.parquet
TFM1,DF_E_4575394,high_ogg,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,FM,F,525269,68,test-00068-of-00080.parquet
VCC2TM2,DF_E_2757059,mp3m4a,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,FM,-,154455,20,test-00020-of-00080.parquet
TGF1,DF_E_2798733,mp3m4a,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,FF,G,162940,21,test-00021-of-00080.parquet
LA_0013,DF_E_4609544,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,532183,69,test-00069-of-00080.parquet
LA_0026,DF_E_3241597,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,253524,33,test-00033-of-00080.parquet
VCC2TM2,DF_E_3922222,low_m4a,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,FM,-,392103,51,test-00051-of-00080.parquet
TGM1,DF_E_4775944,low_mp3,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FM,G,565971,74,test-00074-of-00080.parquet
LA_0043,DF_E_2421184,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,85828,11,test-00011-of-00080.parquet
VCC2TF1,DF_E_4323767,low_m4a,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,FF,-,473942,61,test-00061-of-00080.parquet
VCC2TM1,DF_E_3304403,high_ogg,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FM,-,266145,34,test-00034-of-00080.parquet
LA_0026,DF_E_3416814,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,289082,37,test-00037-of-00080.parquet
TEF2,DF_E_4961362,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,603852,78,test-00078-of-00080.parquet
LA_0010,DF_E_3799971,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,367238,48,test-00048-of-00080.parquet
VCC2TM2,DF_E_2906747,high_ogg,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MM,-,184998,24,test-00024-of-00080.parquet
VCC2TM2,DF_E_3774109,low_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MM,-,362060,47,test-00047-of-00080.parquet
LA_0019,DF_E_2223308,low_m4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,45539,5,test-00005-of-00080.parquet
LA_0026,DF_E_2242493,high_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,49455,6,test-00006-of-00080.parquet
LA_0032,DF_E_3899058,oggm4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,387303,50,test-00050-of-00080.parquet
TEM2,DF_E_2067176,high_ogg,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MM,E,13615,1,test-00001-of-00080.parquet
TEF1,DF_E_2705990,low_mp3,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FF,E,144142,18,test-00018-of-00080.parquet
VCC2TM2,DF_E_4890680,low_m4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FM,-,589627,77,test-00077-of-00080.parquet
TFM1,DF_E_2626251,low_mp3,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MM,F,128059,16,test-00016-of-00080.parquet
TEF1,DF_E_4286430,low_ogg,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MF,E,466324,60,test-00060-of-00080.parquet
TGM1,DF_E_3879394,low_m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FM,G,383334,50,test-00050-of-00080.parquet
TFF1,DF_E_4116731,oggm4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FF,F,431739,56,test-00056-of-00080.parquet
TEM2,DF_E_3677936,oggm4a,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FM,E,342587,44,test-00044-of-00080.parquet
VCC2TM1,DF_E_2012451,low_ogg,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FM,-,2492,0,test-00000-of-00080.parquet
VCC2TF1,DF_E_4081444,nocodec,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,FF,-,424508,55,test-00055-of-00080.parquet
TEM1,DF_E_4548697,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,519861,67,test-00067-of-00080.parquet
LA_0033,DF_E_4705038,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,551702,72,test-00072-of-00080.parquet
VCC2TM1,DF_E_4064605,high_m4a,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,FM,-,421051,55,test-00055-of-00080.parquet
TGM1,DF_E_2832474,nocodec,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,MM,G,169877,22,test-00022-of-00080.parquet
VCC2TM1,DF_E_4720475,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,554885,72,test-00072-of-00080.parquet
LA_0028,DF_E_3320170,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,269310,35,test-00035-of-00080.parquet
LA_0025,DF_E_3461620,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,298338,39,test-00039-of-00080.parquet
TEF1,DF_E_4806470,high_m4a,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MF,E,572192,74,test-00074-of-00080.parquet
TEM1,DF_E_3227197,high_ogg,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,FM,E,250613,32,test-00032-of-00080.parquet
VCC2TM1,DF_E_4003984,mp3m4a,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FM,-,408700,53,test-00053-of-00080.parquet
VCC2TF1,DF_E_2853468,high_mp3,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,FF,-,174244,22,test-00022-of-00080.parquet
LA_0013,DF_E_2778076,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,158796,20,test-00020-of-00080.parquet
TFM1,DF_E_3132272,high_m4a,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MM,F,231179,30,test-00030-of-00080.parquet
VCC2TM1,DF_E_2673196,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,137568,17,test-00017-of-00080.parquet
VCC2TM1,DF_E_2276101,high_mp3,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-,56217,7,test-00007-of-00080.parquet
VCC2TF1,DF_E_3671535,mp3m4a,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,FF,-,341300,44,test-00044-of-00080.parquet
LA_0042,DF_E_3630142,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,332794,43,test-00043-of-00080.parquet
TMF1,DF_E_4444290,nocodec,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MF,M,498588,65,test-00065-of-00080.parquet
TEM1,DF_E_4788613,low_m4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,MM,E,568501,74,test-00074-of-00080.parquet
TEM1,DF_E_2777628,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,158716,20,test-00020-of-00080.parquet
LA_0023,DF_E_3139465,mp3m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,232604,30,test-00030-of-00080.parquet
LA_0029,DF_E_2783425,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,159884,20,test-00020-of-00080.parquet
VCC2TF1,DF_E_2216844,high_m4a,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FF,-,44224,5,test-00005-of-00080.parquet
VCC2SM2,DF_E_2057031,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,11568,1,test-00001-of-00080.parquet
LA_0018,DF_E_2171190,high_ogg,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,34925,4,test-00004-of-00080.parquet
LA_0018,DF_E_2879193,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,179503,23,test-00023-of-00080.parquet
LA_0021,DF_E_3741465,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,355461,46,test-00046-of-00080.parquet
TEM1,DF_E_4658091,low_ogg,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,FM,E,542087,70,test-00070-of-00080.parquet
TGF1,DF_E_2778491,mp3m4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,G,158875,20,test-00020-of-00080.parquet
TMF1,DF_E_2934586,low_mp3,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MF,M,190721,24,test-00024-of-00080.parquet
LA_0014,DF_E_4556540,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,521436,68,test-00068-of-00080.parquet
LA_0026,DF_E_3171838,low_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,239328,31,test-00031-of-00080.parquet
VCC2TM2,DF_E_4945673,high_m4a,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-,600761,78,test-00078-of-00080.parquet
SEM1,DF_E_3046115,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,213673,27,test-00027-of-00080.parquet
VCC2TM1,DF_E_3383922,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,282397,36,test-00036-of-00080.parquet
TGM1,DF_E_4524335,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,514935,67,test-00067-of-00080.parquet
LA_0002,DF_E_2794943,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,162177,21,test-00021-of-00080.parquet
LA_0033,DF_E_4927148,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,596995,78,test-00078-of-00080.parquet
LA_0019,DF_E_3736268,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,354402,46,test-00046-of-00080.parquet
VCC2TM1,DF_E_2401533,nocodec,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,MM,-,81760,10,test-00010-of-00080.parquet
VCC2TM2,DF_E_3704768,high_ogg,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FM,-,348009,45,test-00045-of-00080.parquet
VCC2TF1,DF_E_4814905,high_m4a,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FF,-,573977,75,test-00075-of-00080.parquet
LA_0015,DF_E_4827166,nocodec,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,576534,75,test-00075-of-00080.parquet
LA_0022,DF_E_4315708,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,472258,61,test-00061-of-00080.parquet
LA_0021,DF_E_2579840,oggm4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,118453,15,test-00015-of-00080.parquet
LA_0041,DF_E_3626328,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,331986,43,test-00043-of-00080.parquet
LA_0002,DF_E_2632263,mp3m4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,129262,16,test-00016-of-00080.parquet
LA_0013,DF_E_4959722,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,603522,78,test-00078-of-00080.parquet
LA_0015,DF_E_4344633,low_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,478269,62,test-00062-of-00080.parquet
VCC2TF2,DF_E_2320347,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,65254,8,test-00008-of-00080.parquet
LA_0046,DF_E_4996161,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,611043,79,test-00079-of-00080.parquet
VCC2SM2,DF_E_4054272,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,418987,54,test-00054-of-00080.parquet
VCC2SM1,DF_E_3246264,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,254512,33,test-00033-of-00080.parquet
TGM1,DF_E_2306723,mp3m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FM,G,62497,8,test-00008-of-00080.parquet
VCC2TM2,DF_E_2170537,low_ogg,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,FM,-,34775,4,test-00004-of-00080.parquet
TGF1,DF_E_4831675,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,577474,75,test-00075-of-00080.parquet
LA_0042,DF_E_2548008,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,111980,14,test-00014-of-00080.parquet
VCC2TM1,DF_E_3846831,high_m4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FM,-,376659,49,test-00049-of-00080.parquet
VCC2TM2,DF_E_2812896,high_m4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,FM,-,165825,21,test-00021-of-00080.parquet
LA_0036,DF_E_2111730,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,22604,2,test-00002-of-00080.parquet
VCC2SM1,DF_E_2302175,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,61619,8,test-00008-of-00080.parquet
TGM1,DF_E_2831272,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,169638,22,test-00022-of-00080.parquet
VCC2SM4,DF_E_2445416,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,90865,11,test-00011-of-00080.parquet
TFF1,DF_E_2767240,high_m4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FF,F,156557,20,test-00020-of-00080.parquet
LA_0034,DF_E_3178794,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,240759,31,test-00031-of-00080.parquet
VCC2TF1,DF_E_2169810,high_m4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FF,-,34617,4,test-00004-of-00080.parquet
LA_0027,DF_E_2052772,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,10695,1,test-00001-of-00080.parquet
TMM1,DF_E_4355533,low_mp3,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MM,M,480525,62,test-00062-of-00080.parquet
TGF1,DF_E_4323016,nocodec,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,MF,G,473789,61,test-00061-of-00080.parquet
TEF2,DF_E_2400291,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,81483,10,test-00010-of-00080.parquet
TGF1,DF_E_3885378,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,384574,50,test-00050-of-00080.parquet
LA_0002,DF_E_2334606,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,68234,8,test-00008-of-00080.parquet
VCC2TF2,DF_E_2066350,mp3m4a,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MF,-,13438,1,test-00001-of-00080.parquet
VCC2SF1,DF_E_3141516,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,233025,30,test-00030-of-00080.parquet
LA_0041,DF_E_4451582,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,500084,65,test-00065-of-00080.parquet
VCC2TM1,DF_E_2958526,low_mp3,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FM,-,195716,25,test-00025-of-00080.parquet
TMF1,DF_E_2611056,high_mp3,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,MF,M,124816,16,test-00016-of-00080.parquet
TEM2,DF_E_4293142,high_m4a,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,MM,E,467686,61,test-00061-of-00080.parquet
VCC2TM2,DF_E_3482680,low_mp3,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-,302682,39,test-00039-of-00080.parquet
LA_0014,DF_E_4378225,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,485089,63,test-00063-of-00080.parquet
TMF1,DF_E_3912984,high_mp3,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FF,M,390172,51,test-00051-of-00080.parquet
TEM1,DF_E_4010356,low_m4a,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,MM,E,410015,53,test-00053-of-00080.parquet
TEF2,DF_E_3938258,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,395392,51,test-00051-of-00080.parquet
TMF1,DF_E_2868695,nocodec,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,M,177367,23,test-00023-of-00080.parquet
LA_0003,DF_E_3422592,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,290237,37,test-00037-of-00080.parquet
TGM1,DF_E_2926436,nocodec,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MM,G,189037,24,test-00024-of-00080.parquet
SEF2,DF_E_4967326,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,605087,79,test-00079-of-00080.parquet
TGM1,DF_E_2857111,high_mp3,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MM,G,175006,22,test-00022-of-00080.parquet
TFM1,DF_E_3984709,high_m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MM,F,404759,52,test-00052-of-00080.parquet
VCC2TM2,DF_E_4414164,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,492462,64,test-00064-of-00080.parquet
SEF2,DF_E_4453044,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,500375,65,test-00065-of-00080.parquet
VCC2SF2,DF_E_2716533,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,146299,19,test-00019-of-00080.parquet
LA_0043,DF_E_3409998,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,287666,37,test-00037-of-00080.parquet
LA_0030,DF_E_2571207,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,116674,15,test-00015-of-00080.parquet
LA_0046,DF_E_2367565,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,74906,9,test-00009-of-00080.parquet
TMM1,DF_E_3967383,high_m4a,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FM,M,401283,52,test-00052-of-00080.parquet
TMF1,DF_E_2267507,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,54524,7,test-00007-of-00080.parquet
TEM2,DF_E_2810420,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,165321,21,test-00021-of-00080.parquet
TFF1,DF_E_4904735,mp3m4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,F,592458,77,test-00077-of-00080.parquet
TFM1,DF_E_3651135,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,337203,44,test-00044-of-00080.parquet
VCC2TF2,DF_E_4968214,mp3m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FF,-,605258,79,test-00079-of-00080.parquet
LA_0031,DF_E_2969750,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,197976,25,test-00025-of-00080.parquet
TMM1,DF_E_4120466,mp3m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MM,M,432529,56,test-00056-of-00080.parquet
VCC2TM2,DF_E_4630528,high_m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MM,-,536500,70,test-00070-of-00080.parquet
VCC2TF1,DF_E_3409400,high_ogg,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FF,-,287543,37,test-00037-of-00080.parquet
VCC2TM1,DF_E_2906266,mp3m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MM,-,184907,24,test-00024-of-00080.parquet
LA_0015,DF_E_3171344,low_mp3,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,239220,31,test-00031-of-00080.parquet
TFM1,DF_E_2247555,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,50481,6,test-00006-of-00080.parquet
TMM1,DF_E_4294382,oggm4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MM,M,467936,61,test-00061-of-00080.parquet
TFF1,DF_E_4169646,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,442531,57,test-00057-of-00080.parquet
TEF1,DF_E_3904788,nocodec,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,MF,E,388457,50,test-00050-of-00080.parquet
LA_0014,DF_E_4683041,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,547210,71,test-00071-of-00080.parquet
LA_0032,DF_E_4414597,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,492550,64,test-00064-of-00080.parquet
LA_0030,DF_E_2938944,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,191668,25,test-00025-of-00080.parquet
VCC2SM1,DF_E_2988920,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,201864,26,test-00026-of-00080.parquet
TFF1,DF_E_4843905,low_ogg,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MF,F,579975,75,test-00075-of-00080.parquet
TEM1,DF_E_4143966,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,437301,57,test-00057-of-00080.parquet
TGM1,DF_E_4561801,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,522470,68,test-00068-of-00080.parquet
VCC2SF4,DF_E_2477593,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,97503,12,test-00012-of-00080.parquet
VCC2TM2,DF_E_2426005,low_mp3,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,MM,-,86822,11,test-00011-of-00080.parquet
TMF1,DF_E_2709983,nocodec,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MF,M,144968,18,test-00018-of-00080.parquet
VCC2TM2,DF_E_3422292,nocodec,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FM,-,290174,37,test-00037-of-00080.parquet
TMF1,DF_E_2328508,high_mp3,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,MF,M,66950,8,test-00008-of-00080.parquet
LA_0003,DF_E_3269414,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,259212,33,test-00033-of-00080.parquet
LA_0010,DF_E_2375936,low_m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,76539,10,test-00010-of-00080.parquet
TEM1,DF_E_2936240,high_m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E,191072,24,test-00024-of-00080.parquet
TMF1,DF_E_4827850,high_m4a,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,FF,M,576666,75,test-00075-of-00080.parquet
LA_0010,DF_E_4758082,low_m4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,562439,73,test-00073-of-00080.parquet
VCC2TM1,DF_E_2606226,oggm4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FM,-,123847,16,test-00016-of-00080.parquet
LA_0005,DF_E_3968461,low_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,401513,52,test-00052-of-00080.parquet
VCC2TM1,DF_E_4200935,high_m4a,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FM,-,448889,58,test-00058-of-00080.parquet
VCC2SF4,DF_E_3462993,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,298608,39,test-00039-of-00080.parquet
VCC2SF1,DF_E_2876337,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,178931,23,test-00023-of-00080.parquet
LA_0018,DF_E_3954970,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,398823,52,test-00052-of-00080.parquet
TEM1,DF_E_4961627,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,603908,78,test-00078-of-00080.parquet
TEM2,DF_E_3248405,low_mp3,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,MM,E,254937,33,test-00033-of-00080.parquet
TEF1,DF_E_2366893,low_mp3,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,MF,E,74775,9,test-00009-of-00080.parquet
LA_0021,DF_E_4967783,oggm4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,605173,79,test-00079-of-00080.parquet
VCC2TM2,DF_E_2949104,low_m4a,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-,193747,25,test-00025-of-00080.parquet
LA_0002,DF_E_2873334,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,178309,23,test-00023-of-00080.parquet
TGF1,DF_E_4904956,low_m4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MF,G,592498,77,test-00077-of-00080.parquet
LA_0011,DF_E_4290015,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,467076,61,test-00061-of-00080.parquet
LA_0008,DF_E_4366042,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,482607,63,test-00063-of-00080.parquet
