speaker_id,trial_id,codec,source,attack,label_raw,trim,subset,vocoder,field10,field11,field12,field13,hf_label,position,shard,hf_shard,hf_shard_file
TFM1,DF_E_4688957,oggm4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FM,F,1,548425,71,71,test-00071-of-00080.parquet
LA_0004,DF_E_2999258,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,204114,26,26,test-00026-of-00080.parquet
VCC2TF2,DF_E_4673778,low_mp3,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MF,-,1,545321,71,71,test-00071-of-00080.parquet
VCC2TM2,DF_E_4728324,high_ogg,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,MM,-,1,556480,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_4731961,mp3m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FM,-,1,557184,72,72,test-00072-of-00080.parquet
TFM1,DF_E_4543610,nocodec,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FM,F,1,518843,67,67,test-00067-of-00080.parquet
VCC2TM1,DF_E_4722026,low_ogg,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FM,-,1,555186,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_4674052,high_mp3,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FM,-,1,545386,71,71,test-00071-of-00080.parquet
TMF1,DF_E_4815509,mp3m4a,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,FF,M,1,574093,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_4726747,high_mp3,vcc2018,SPO-N12,spoof,notrim,eval,traditional_vocoder,SPO,N12,FF,-,1,556148,72,72,test-00072-of-00080.parquet
LA_0010,DF_E_4836247,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,578381,75,75,test-00075-of-00080.parquet
LA_0041,DF_E_4848212,oggm4a,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,580798,75,75,test-00075-of-00080.parquet
TGM1,DF_E_2976655,low_mp3,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,FM,G,1,199368,26,26,test-00026-of-00080.parquet
TGF1,DF_E_3085505,high_ogg,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,MF,G,1,221695,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4690992,mp3m4a,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,MF,-,1,548850,71,71,test-00071-of-00080.parquet
TGM1,DF_E_4664219,high_ogg,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FM,G,1,543371,71,71,test-00071-of-00080.parquet
TEM2,DF_E_3077027,high_mp3,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,MM,E,1,220013,28,28,test-00028-of-00080.parquet
TEF1,DF_E_4531571,high_mp3,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,MF,E,1,516399,67,67,test-00067-of-00080.parquet
TMF1,DF_E_4547613,oggm4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FF,M,1,519626,67,67,test-00067-of-00080.parquet
TFF1,DF_E_3079286,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,220456,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4530684,oggm4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MF,-,1,516223,67,67,test-00067-of-00080.parquet
VCC2TM2,DF_E_3006242,oggm4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MM,-,1,205524,26,26,test-00026-of-00080.parquet
TEM1,DF_E_4824086,low_m4a,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,MM,E,1,575843,75,75,test-00075-of-00080.parquet
LA_0026,DF_E_3073839,mp3m4a,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,219413,28,28,test-00028-of-00080.parquet
LA_0055,DF_E_4846799,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580525,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_3048948,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214237,28,28,test-00028-of-00080.parquet
TGF1,DF_E_3010583,low_mp3,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,G,1,206385,26,26,test-00026-of-00080.parquet
TFF1,DF_E_4730114,high_mp3,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,FF,F,1,556844,72,72,test-00072-of-00080.parquet
LA_0018,DF_E_4734972,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,557775,72,72,test-00072-of-00080.parquet
TEM1,DF_E_4735157,high_mp3,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,FM,E,1,557803,72,72,test-00072-of-00080.parquet
TMM1,DF_E_4676889,nocodec,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FM,M,1,545977,71,71,test-00071-of-00080.parquet
LA_0016,DF_E_4685398,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,547711,71,71,test-00071-of-00080.parquet
VCC2TM1,DF_E_4720475,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,554885,72,72,test-00072-of-00080.parquet
LA_0065,DF_E_3057161,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,215949,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4522104,oggm4a,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,MF,-,1,514456,67,67,test-00067-of-00080.parquet
TFF1,DF_E_2994387,low_m4a,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,F,1,203034,26,26,test-00026-of-00080.parquet
LA_0009,DF_E_3000393,mp3m4a,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,204328,26,26,test-00026-of-00080.parquet
TFF1,DF_E_2982392,high_ogg,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,FF,F,1,200536,26,26,test-00026-of-00080.parquet
TEF1,DF_E_4835847,mp3m4a,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,FF,E,1,578293,75,75,test-00075-of-00080.parquet
TEF2,DF_E_3063902,low_mp3,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E,1,217361,28,28,test-00028-of-00080.parquet
LA_0001,DF_E_4541815,mp3m4a,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,518472,67,67,test-00067-of-00080.parquet
TGM1,DF_E_4521553,high_m4a,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MM,G,1,514351,67,67,test-00067-of-00080.parquet
TEF1,DF_E_4529649,low_m4a,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FF,E,1,516036,67,67,test-00067-of-00080.parquet
LA_0044,DF_E_3072994,oggm4a,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,219253,28,28,test-00028-of-00080.parquet
LA_0016,DF_E_2994528,oggm4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,203067,26,26,test-00026-of-00080.parquet
TEM1,DF_E_4709778,high_ogg,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,MM,E,1,552650,72,72,test-00072-of-00080.parquet
TFF1,DF_E_4725227,mp3m4a,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,FF,F,1,555834,72,72,test-00072-of-00080.parquet
TGF1,DF_E_4723132,low_ogg,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,FF,G,1,555433,72,72,test-00072-of-00080.parquet
TGM1,DF_E_3064364,low_m4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,FM,G,1,217468,28,28,test-00028-of-00080.parquet
LA_0045,DF_E_4546307,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,519370,67,67,test-00067-of-00080.parquet
LA_0019,DF_E_3052002,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214861,28,28,test-00028-of-00080.parquet
TMF1,DF_E_4722648,low_ogg,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MF,M,1,555327,72,72,test-00072-of-00080.parquet
TFM1,DF_E_4839762,high_m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FM,F,1,579120,75,75,test-00075-of-00080.parquet
SEM1,DF_E_4735511,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,557870,72,72,test-00072-of-00080.parquet
TFM1,DF_E_4700836,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550835,72,72,test-00072-of-00080.parquet
VCC2SM3,DF_E_2990282,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,202159,26,26,test-00026-of-00080.parquet
VCC2TF1,DF_E_3081568,low_mp3,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,FF,-,1,220912,28,28,test-00028-of-00080.parquet
LA_0005,DF_E_4533976,low_mp3,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,516913,67,67,test-00067-of-00080.parquet
TEM1,DF_E_4819234,nocodec,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MM,E,1,574863,75,75,test-00075-of-00080.parquet
LA_0008,DF_E_4818471,low_mp3,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,1,574707,75,75,test-00075-of-00080.parquet
LA_0015,DF_E_2995855,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203366,26,26,test-00026-of-00080.parquet
TEM2,DF_E_4665026,nocodec,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,FM,E,1,543535,71,71,test-00071-of-00080.parquet
LA_0024,DF_E_4523145,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,514678,67,67,test-00067-of-00080.parquet
VCC2TF2,DF_E_4539914,mp3m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MF,-,1,518106,67,67,test-00067-of-00080.parquet
TEM1,DF_E_4530897,low_m4a,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,MM,E,1,516264,67,67,test-00067-of-00080.parquet
TGM1,DF_E_3053242,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,215121,28,28,test-00028-of-00080.parquet
LA_0032,DF_E_3062870,mp3m4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,217141,28,28,test-00028-of-00080.parquet
LA_0028,DF_E_4847356,high_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,580640,75,75,test-00075-of-00080.parquet
LA_0036,DF_E_4542933,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,518712,67,67,test-00067-of-00080.parquet
TMM1,DF_E_3055649,low_m4a,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,FM,M,1,215614,28,28,test-00028-of-00080.parquet
LA_0042,DF_E_2987901,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201664,26,26,test-00026-of-00080.parquet
VCC2TM2,DF_E_4527632,low_m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MM,-,1,515621,67,67,test-00067-of-00080.parquet
LA_0001,DF_E_4734391,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,557652,72,72,test-00072-of-00080.parquet
VCC2TF1,DF_E_4521069,high_mp3,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MF,-,1,514263,67,67,test-00067-of-00080.parquet
LA_0008,DF_E_3078923,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,220378,28,28,test-00028-of-00080.parquet
LA_0016,DF_E_3060775,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,216703,28,28,test-00028-of-00080.parquet
TEM2,DF_E_3067763,nocodec,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,MM,E,1,218182,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_3064918,low_mp3,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,MF,-,1,217589,28,28,test-00028-of-00080.parquet
TGF1,DF_E_4818028,high_m4a,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FF,G,1,574617,75,75,test-00075-of-00080.parquet
TMM1,DF_E_4723864,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555569,72,72,test-00072-of-00080.parquet
TGF1,DF_E_4733101,high_ogg,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MF,G,1,557410,72,72,test-00072-of-00080.parquet
LA_0027,DF_E_4730401,mp3m4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,556901,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_4842070,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579596,75,75,test-00075-of-00080.parquet
LA_0002,DF_E_4523228,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,514697,67,67,test-00067-of-00080.parquet
TEF2,DF_E_4545039,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,519119,67,67,test-00067-of-00080.parquet
VCC2SM1,DF_E_4820447,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,575089,75,75,test-00075-of-00080.parquet
LA_0009,DF_E_4736493,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,558085,72,72,test-00072-of-00080.parquet
VCC2SF4,DF_E_4840285,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579225,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_4828701,low_mp3,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MF,-,1,576844,75,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_4677356,oggm4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MM,-,1,546075,71,71,test-00071-of-00080.parquet
VCC2TF2,DF_E_4692691,nocodec,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,MF,-,1,549183,71,71,test-00071-of-00080.parquet
TFM1,DF_E_3048574,low_mp3,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MM,F,1,214165,28,28,test-00028-of-00080.parquet
VCC2SM3,DF_E_4839905,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579156,75,75,test-00075-of-00080.parquet
TEF2,DF_E_3057835,nocodec,vcc2020,Task1-team17,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,FF,E,1,216078,28,28,test-00028-of-00080.parquet
VCC2SF2,DF_E_4731698,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,557144,72,72,test-00072-of-00080.parquet
LA_0002,DF_E_4532445,high_ogg,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,516581,67,67,test-00067-of-00080.parquet
TEF1,DF_E_4671487,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,544856,71,71,test-00071-of-00080.parquet
TMF1,DF_E_3007277,nocodec,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FF,M,1,205729,26,26,test-00026-of-00080.parquet
LA_0008,DF_E_4674312,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,545446,71,71,test-00071-of-00080.parquet
LA_0036,DF_E_3056105,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,215698,28,28,test-00028-of-00080.parquet
SEF2,DF_E_4836010,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,578326,75,75,test-00075-of-00080.parquet
LA_0036,DF_E_4729629,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,556736,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_3057485,nocodec,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FM,-,1,216021,28,28,test-00028-of-00080.parquet
VCC2TM2,DF_E_4690345,low_ogg,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MM,-,1,548710,71,71,test-00071-of-00080.parquet
VCC2SM3,DF_E_4724790,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555731,72,72,test-00072-of-00080.parquet
LA_0011,DF_E_4539110,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,517958,67,67,test-00067-of-00080.parquet
TEM2,DF_E_4728784,oggm4a,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,FM,E,1,556575,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_4686229,low_ogg,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MF,-,1,547871,71,71,test-00071-of-00080.parquet
LA_0017,DF_E_4813356,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,573638,75,75,test-00075-of-00080.parquet
VCC2TF1,DF_E_4669286,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,544393,71,71,test-00071-of-00080.parquet
LA_0035,DF_E_3078702,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,220333,28,28,test-00028-of-00080.parquet
VCC2TM1,DF_E_2979613,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,199981,26,26,test-00026-of-00080.parquet
TMM1,DF_E_3072093,oggm4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FM,M,1,219064,28,28,test-00028-of-00080.parquet
LA_0026,DF_E_3057405,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,216006,28,28,test-00028-of-00080.parquet
TFF1,DF_E_3055403,oggm4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,F,1,215557,28,28,test-00028-of-00080.parquet
LA_0068,DF_E_4687293,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,548081,71,71,test-00071-of-00080.parquet
VCC2TF2,DF_E_3076735,low_m4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,MF,-,1,219951,28,28,test-00028-of-00080.parquet
LA_0002,DF_E_4847969,high_m4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,580746,75,75,test-00075-of-00080.parquet
LA_0009,DF_E_4679699,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,546543,71,71,test-00071-of-00080.parquet
TEF2,DF_E_4668803,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,544290,71,71,test-00071-of-00080.parquet
LA_0011,DF_E_3052037,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214868,28,28,test-00028-of-00080.parquet
TGM1,DF_E_4713089,nocodec,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MM,G,1,553327,72,72,test-00072-of-00080.parquet
TFM1,DF_E_4848826,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580921,75,75,test-00075-of-00080.parquet
LA_0013,DF_E_4547547,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,519613,67,67,test-00067-of-00080.parquet
LA_0021,DF_E_4702524,mp3m4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,551189,72,72,test-00072-of-00080.parquet
TEF2,DF_E_3054554,high_ogg,vcc2020,Task1-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,MF,E,1,215390,28,28,test-00028-of-00080.parquet
TEF2,DF_E_3052134,low_m4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,MF,E,1,214893,28,28,test-00028-of-00080.parquet
TFM1,DF_E_4669608,high_mp3,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,MM,F,1,544461,71,71,test-00071-of-00080.parquet
TGM1,DF_E_4820398,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,575083,75,75,test-00075-of-00080.parquet
TFM1,DF_E_4736010,oggm4a,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MM,F,1,557973,72,72,test-00072-of-00080.parquet
TMF1,DF_E_3073890,high_m4a,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MF,M,1,219425,28,28,test-00028-of-00080.parquet
VCC2SM4,DF_E_4529220,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,515961,67,67,test-00067-of-00080.parquet
TEF1,DF_E_3002414,low_m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MF,E,1,204733,26,26,test-00026-of-00080.parquet
VCC2TM2,DF_E_4539014,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,517944,67,67,test-00067-of-00080.parquet
TEM2,DF_E_4726560,low_mp3,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,FM,E,1,556096,72,72,test-00072-of-00080.parquet
TEF2,DF_E_4730747,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,556955,72,72,test-00072-of-00080.parquet
TEF2,DF_E_4734510,high_mp3,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FF,E,1,557668,72,72,test-00072-of-00080.parquet
TGM1,DF_E_4733876,high_mp3,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,FM,G,1,557560,72,72,test-00072-of-00080.parquet
VCC2SF1,DF_E_4844497,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580095,75,75,test-00075-of-00080.parquet
LA_0003,DF_E_4725183,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555820,72,72,test-00072-of-00080.parquet
LA_0005,DF_E_3009284,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,206132,26,26,test-00026-of-00080.parquet
TGM1,DF_E_4720391,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,554867,72,72,test-00072-of-00080.parquet
VCC2SF1,DF_E_3005360,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,205326,26,26,test-00026-of-00080.parquet
LA_0018,DF_E_4547849,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,519672,67,67,test-00067-of-00080.parquet
TGF1,DF_E_4534480,high_mp3,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MF,G,1,517017,67,67,test-00067-of-00080.parquet
VCC2TF2,DF_E_3054137,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,215295,28,28,test-00028-of-00080.parquet
LA_0003,DF_E_3057210,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,215962,28,28,test-00028-of-00080.parquet
VCC2TF1,DF_E_4847112,low_mp3,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FF,-,1,580585,75,75,test-00075-of-00080.parquet
TGM1,DF_E_2998426,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203918,26,26,test-00026-of-00080.parquet
TFF1,DF_E_4697762,low_mp3,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MF,F,1,550217,71,71,test-00071-of-00080.parquet
TFM1,DF_E_4822000,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,575405,75,75,test-00075-of-00080.parquet
TGM1,DF_E_4700103,mp3m4a,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,MM,G,1,550693,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_4836129,nocodec,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FF,-,1,578356,75,75,test-00075-of-00080.parquet
VCC2TF1,DF_E_4519942,nocodec,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,FF,-,1,514046,67,67,test-00067-of-00080.parquet
TFM1,DF_E_4514333,low_m4a,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,MM,F,1,512928,67,67,test-00067-of-00080.parquet
TFF1,DF_E_4512605,low_mp3,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MF,F,1,512564,67,67,test-00067-of-00080.parquet
LA_0005,DF_E_4818328,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,574677,75,75,test-00075-of-00080.parquet
LA_0018,DF_E_2991206,mp3m4a,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,202358,26,26,test-00026-of-00080.parquet
LA_0023,DF_E_4512729,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,512597,67,67,test-00067-of-00080.parquet
LA_0016,DF_E_3080877,oggm4a,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,220788,28,28,test-00028-of-00080.parquet
LA_0023,DF_E_4699627,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550592,71,71,test-00071-of-00080.parquet
LA_0022,DF_E_4816544,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,574307,75,75,test-00075-of-00080.parquet
VCC2SF3,DF_E_4729136,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,556642,72,72,test-00072-of-00080.parquet
