speaker_id,trial_id,codec,source,attack,label,trim,subset,vocoder,field10,field11,field12,field13
LA_0026,DF_E_4398166,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0019,DF_E_4481138,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_3632268,oggm4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FM,M
VCC2SM4,DF_E_4074071,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4969331,low_ogg,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FF,-
TGF1,DF_E_2260078,low_ogg,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MF,G
TEF2,DF_E_4469369,nocodec,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E
VCC2TM1,DF_E_4230471,low_m4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FM,-
TEF2,DF_E_4261733,low_m4a,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FF,E
TGM1,DF_E_2299861,low_mp3,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,FM,G
VCC2TF2,DF_E_4995885,high_ogg,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FF,-
TEF1,DF_E_2448424,nocodec,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MF,E
SEF2,DF_E_2304436,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_2860550,low_mp3,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MF,G
VCC2TF2,DF_E_4432761,high_mp3,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MF,-
TEM1,DF_E_3919331,mp3m4a,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,FM,E
LA_0014,DF_E_2802049,high_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM2,DF_E_2634815,nocodec,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,MM,-
VCC2TF1,DF_E_3172986,low_ogg,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MF,-
LA_0003,DF_E_2230044,mp3m4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TGM1,DF_E_3135127,low_m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MM,G
LA_0039,DF_E_4413733,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_3538656,nocodec,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MF,E
TFM1,DF_E_4575394,high_ogg,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,FM,F
VCC2TM2,DF_E_2757059,mp3m4a,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,FM,-
TGF1,DF_E_2798733,mp3m4a,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,FF,G
LA_0013,DF_E_4609544,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_3241597,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_3922222,low_m4a,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,FM,-
TGM1,DF_E_4775944,low_mp3,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FM,G
LA_0043,DF_E_2421184,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4323767,low_m4a,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,FF,-
VCC2TM1,DF_E_3304403,high_ogg,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FM,-
LA_0026,DF_E_3416814,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_4961362,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0010,DF_E_3799971,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2906747,high_ogg,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MM,-
VCC2TM2,DF_E_3774109,low_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MM,-
LA_0019,DF_E_2223308,low_m4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
LA_0026,DF_E_2242493,high_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
LA_0032,DF_E_3899058,oggm4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
TEM2,DF_E_2067176,high_ogg,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MM,E
TEF1,DF_E_2705990,low_mp3,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FF,E
VCC2TM2,DF_E_4890680,low_m4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FM,-
TFM1,DF_E_2626251,low_mp3,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MM,F
TEF1,DF_E_4286430,low_ogg,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MF,E
TGM1,DF_E_3879394,low_m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FM,G
TFF1,DF_E_4116731,oggm4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FF,F
TEM2,DF_E_3677936,oggm4a,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FM,E
VCC2TM1,DF_E_2012451,low_ogg,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FM,-
VCC2TF1,DF_E_4081444,nocodec,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,FF,-
TEM1,DF_E_4548697,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0033,DF_E_4705038,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_4064605,high_m4a,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,FM,-
TGM1,DF_E_2832474,nocodec,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,MM,G
VCC2TM1,DF_E_4720475,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0028,DF_E_3320170,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0025,DF_E_3461620,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_4806470,high_m4a,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MF,E
TEM1,DF_E_3227197,high_ogg,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,FM,E
VCC2TM1,DF_E_4003984,mp3m4a,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FM,-
VCC2TF1,DF_E_2853468,high_mp3,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,FF,-
LA_0013,DF_E_2778076,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_3132272,high_m4a,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MM,F
VCC2TM1,DF_E_2673196,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2276101,high_mp3,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-
VCC2TF1,DF_E_3671535,mp3m4a,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,FF,-
LA_0042,DF_E_3630142,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_4444290,nocodec,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MF,M
TEM1,DF_E_4788613,low_m4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,MM,E
TEM1,DF_E_2777628,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0023,DF_E_3139465,mp3m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-
LA_0029,DF_E_2783425,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2216844,high_m4a,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FF,-
VCC2SM2,DF_E_2057031,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_2171190,high_ogg,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-
LA_0018,DF_E_2879193,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0021,DF_E_3741465,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_4658091,low_ogg,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,FM,E
TGF1,DF_E_2778491,mp3m4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,G
TMF1,DF_E_2934586,low_mp3,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MF,M
LA_0014,DF_E_4556540,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_3171838,low_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM2,DF_E_4945673,high_m4a,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-
SEM1,DF_E_3046115,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_3383922,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_4524335,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0002,DF_E_2794943,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0033,DF_E_4927148,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0019,DF_E_3736268,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2401533,nocodec,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,MM,-
VCC2TM2,DF_E_3704768,high_ogg,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FM,-
VCC2TF1,DF_E_4814905,high_m4a,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FF,-
LA_0015,DF_E_4827166,nocodec,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
LA_0022,DF_E_4315708,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0021,DF_E_2579840,oggm4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-
LA_0041,DF_E_3626328,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0002,DF_E_2632263,mp3m4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-
LA_0013,DF_E_4959722,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0015,DF_E_4344633,low_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
VCC2TF2,DF_E_2320347,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_4996161,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM2,DF_E_4054272,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM1,DF_E_3246264,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_2306723,mp3m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FM,G
VCC2TM2,DF_E_2170537,low_ogg,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,FM,-
TGF1,DF_E_4831675,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0042,DF_E_2548008,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_3846831,high_m4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FM,-
VCC2TM2,DF_E_2812896,high_m4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,FM,-
LA_0036,DF_E_2111730,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM1,DF_E_2302175,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_2831272,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM4,DF_E_2445416,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_2767240,high_m4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FF,F
LA_0034,DF_E_3178794,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2169810,high_m4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FF,-
LA_0027,DF_E_2052772,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_4355533,low_mp3,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MM,M
TGF1,DF_E_4323016,nocodec,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,MF,G
TEF2,DF_E_2400291,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_3885378,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0002,DF_E_2334606,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_2066350,mp3m4a,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MF,-
VCC2SF1,DF_E_3141516,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0041,DF_E_4451582,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2958526,low_mp3,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FM,-
TMF1,DF_E_2611056,high_mp3,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,MF,M
TEM2,DF_E_4293142,high_m4a,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,MM,E
VCC2TM2,DF_E_3482680,low_mp3,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-
LA_0014,DF_E_4378225,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_3912984,high_mp3,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FF,M
TEM1,DF_E_4010356,low_m4a,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,MM,E
TEF2,DF_E_3938258,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_2868695,nocodec,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,M
LA_0003,DF_E_3422592,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_2926436,nocodec,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MM,G
SEF2,DF_E_4967326,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_2857111,high_mp3,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MM,G
TFM1,DF_E_3984709,high_m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MM,F
VCC2TM2,DF_E_4414164,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEF2,DF_E_4453044,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_2716533,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0043,DF_E_3409998,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2571207,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_2367565,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_3967383,high_m4a,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FM,M
TMF1,DF_E_2267507,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_2810420,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_4904735,mp3m4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,F
TFM1,DF_E_3651135,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4968214,mp3m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FF,-
LA_0031,DF_E_2969750,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_4120466,mp3m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MM,M
VCC2TM2,DF_E_4630528,high_m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MM,-
VCC2TF1,DF_E_3409400,high_ogg,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FF,-
VCC2TM1,DF_E_2906266,mp3m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MM,-
LA_0015,DF_E_3171344,low_mp3,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-
TFM1,DF_E_2247555,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_4294382,oggm4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MM,M
TFF1,DF_E_4169646,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_3904788,nocodec,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,MF,E
LA_0014,DF_E_4683041,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0032,DF_E_4414597,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2938944,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM1,DF_E_2988920,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_4843905,low_ogg,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MF,F
TEM1,DF_E_4143966,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_4561801,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF4,DF_E_2477593,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2426005,low_mp3,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,MM,-
TMF1,DF_E_2709983,nocodec,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MF,M
VCC2TM2,DF_E_3422292,nocodec,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FM,-
TMF1,DF_E_2328508,high_mp3,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,MF,M
LA_0003,DF_E_3269414,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0010,DF_E_2375936,low_m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-
TEM1,DF_E_2936240,high_m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E
TMF1,DF_E_4827850,high_m4a,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,FF,M
LA_0010,DF_E_4758082,low_m4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM1,DF_E_2606226,oggm4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FM,-
LA_0005,DF_E_3968461,low_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM1,DF_E_4200935,high_m4a,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FM,-
VCC2SF4,DF_E_3462993,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF1,DF_E_2876337,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_3954970,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_4961627,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_3248405,low_mp3,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,MM,E
TEF1,DF_E_2366893,low_mp3,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,MF,E
LA_0021,DF_E_4967783,oggm4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM2,DF_E_2949104,low_m4a,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-
LA_0002,DF_E_2873334,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_4904956,low_m4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MF,G
LA_0011,DF_E_4290015,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0008,DF_E_4366042,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2920739,low_m4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,MM,-
LA_0019,DF_E_4713003,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0005,DF_E_4711081,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_3281769,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_3248956,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0013,DF_E_4737085,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_3481880,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0040,DF_E_3027812,high_ogg,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TGF1,DF_E_2200739,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_2589635,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2275229,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0003,DF_E_4322822,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_2584749,nocodec,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FF,E
TEF2,DF_E_3518038,low_mp3,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,FF,E
TMM1,DF_E_4038757,high_mp3,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,FM,M
TGM1,DF_E_2068227,low_mp3,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,FM,G
VCC2SM1,DF_E_2720183,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4751808,high_ogg,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MF,-
VCC2TM2,DF_E_4569164,low_ogg,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-
TEF2,DF_E_2388640,oggm4a,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MF,E
TEM1,DF_E_2602591,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_4087427,oggm4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MF,M
LA_0024,DF_E_4174681,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_2622411,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4717971,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_3050782,nocodec,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FM,-
SEF1,DF_E_4243824,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF1,DF_E_2627715,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2523394,low_mp3,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FM,-
TFF1,DF_E_2950237,mp3m4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,F
VCC2TF2,DF_E_3765432,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_4438687,high_m4a,vcc2020,Task1-team23,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,FF,E
